Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
57728,20,1276,10,10,644,smtp,SF,tcp,2,1,186,0.75,0.02,329,0
57729,20,1276,10,10,644,http,SF,tcp,9,16,255,1,0,1164,0
57730,20,1276,10,10,644,Z39_50,REJ,tcp,121,13,255,0.05,0.07,0,1
57734,18,1152,10,8,644,http,SF,tcp,24,24,255,1,0,654,0
57732,18,1152,10,8,644,private,S0,tcp,211,19,255,0.07,0.05,0,1
57731,18,1152,10,8,644,Z39_50,S0,tcp,228,9,255,0.04,0.06,0,1
57733,18,1152,10,8,644,domain_u,SF,udp,110,190,255,1,0,44,0
57735,18,1152,10,8,644,mtp,S0,tcp,242,6,255,0.02,0.08,0,1
57736,18,1152,10,8,644,http,SF,tcp,14,14,255,1,0,607,0
57737,18,1152,10,8,644,domain,S0,tcp,267,4,255,0.02,0.07,0,1
57738,18,1152,10,8,644,domain_u,SF,udp,8,13,255,0.94,0.01,42,0
57739,20,1276,10,10,644,eco_i,SF,icmp,1,36,3,1,0,0,1
57740,20,1276,10,10,644,http,SF,tcp,3,5,161,1,0,1816,0
57741,20,1276,10,10,644,http,SF,tcp,3,3,13,1,0,1330,0
57742,20,1276,10,10,644,private,REJ,tcp,321,1,255,0,1,0,1
57743,20,1276,10,10,644,name,S0,tcp,268,17,255,0.02,0.05,0,1
57744,20,1276,10,10,644,http,SF,tcp,7,33,20,1,0,11689,0
57745,20,1276,10,10,644,domain_u,SF,udp,1,3,255,0.92,0.01,73,0
57746,20,1276,10,10,644,private,SF,udp,1,1,142,0.99,0.01,147,0
57748,18,1152,10,8,644,http,SF,tcp,15,24,255,1,0,617,0
57749,18,1152,10,8,644,smtp,SF,tcp,1,2,123,0.59,0.04,331,0
57747,18,1152,10,8,644,other,RSTR,tcp,2,2,255,0.01,0.73,0,1
57750,18,1152,10,8,644,http,SF,tcp,9,9,245,1,0,482,0
57751,18,1152,10,8,644,http,SF,tcp,5,5,255,1,0,310,0
57753,18,1152,10,8,644,http,SF,tcp,3,4,23,1,0,558,0
57752,18,1152,10,8,644,http,SF,tcp,2,2,70,1,0,13391,0
57754,18,1152,10,8,644,time,RSTO,tcp,170,3,255,0.01,0.07,0,1
57755,20,1276,10,10,644,private,REJ,tcp,85,17,255,0.07,0.06,0,1
57756,20,1276,10,10,644,eco_i,SF,icmp,1,5,4,1,0,0,1
57757,20,1276,10,10,644,telnet,SF,tcp,1,1,93,0.1,0.04,232250,0
57758,20,1276,10,10,644,http,SF,tcp,1,1,1,1,0,1880,0
57759,20,1276,10,10,644,http,SF,tcp,21,21,255,1,0,259,0
57760,20,1276,10,10,644,private,REJ,tcp,240,19,255,0.07,0.06,0,1
57761,20,1276,10,10,644,http,SF,tcp,1,1,1,1,0,18873,0
57762,20,1276,10,10,644,http,SF,tcp,6,6,48,1,0,3054,0
57764,18,1152,10,8,644,domain_u,SF,udp,1,2,49,0.22,0.1,0,0
57765,18,1152,10,8,644,http,SF,tcp,3,15,7,1,0,1197,0
57763,18,1152,10,8,644,sql_net,REJ,tcp,108,6,255,0.02,0.07,0,1
57766,18,1152,10,8,644,hostnames,S0,tcp,253,1,255,0,0.08,0,1
57767,18,1152,10,8,644,uucp,S0,tcp,127,1,255,0,0.06,0,1
57768,18,1152,10,8,644,other,SF,udp,16,15,255,0.06,0.56,0,0
57769,18,1152,10,8,644,domain_u,SF,udp,1,2,178,0.19,0.02,0,0
57770,18,1152,10,8,644,daytime,S0,tcp,1,1,255,0.02,0.09,0,1
0,1,60,1,0,60,IRC,RSTR,tcp,1,1,123,0.2,0.02,8579,0
57772,20,1276,10,10,644,login,RSTO,tcp,143,8,255,0.03,0.07,0,1
57773,20,1276,10,10,644,http,S0,tcp,238,20,255,0.05,0.06,0,1
57771,20,1276,10,10,644,http,SF,tcp,12,12,255,1,0,361,0
57774,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.15,0.21,0,1
57775,20,1276,10,10,644,private,SF,udp,44,44,255,0.17,0.64,0,1
57776,20,1276,10,10,644,sql_net,S0,tcp,183,13,255,0.05,0.08,0,1
57777,20,1276,10,10,644,http,SF,tcp,6,7,13,1,0,368,0
57778,20,1276,10,10,644,smtp,SF,tcp,1,1,255,0.17,0.06,402,0
57779,18,1152,10,8,644,http,SF,tcp,1,1,255,0.96,0.01,1075,0
57780,18,1152,10,8,644,domain_u,SF,udp,200,204,255,0.84,0.01,75,0
57781,18,1152,10,8,644,smtp,SF,tcp,1,1,154,0.49,0.02,330,0
57782,18,1152,10,8,644,telnet,S0,tcp,241,20,255,0,0.08,0,1
57783,18,1152,10,8,644,http,SF,tcp,11,12,79,1,0,431,0
57784,18,1152,10,8,644,smtp,SF,tcp,1,2,115,0.73,0.03,364,0
57785,18,1152,10,8,644,http,SF,tcp,1,2,69,1,0,484,0
57786,18,1152,10,8,644,ftp_data,S0,tcp,18,8,255,0.22,0.02,0,1
57787,20,1276,10,10,644,private,SF,udp,1,1,221,0.86,0.01,0,1
57790,20,1276,10,10,644,http,SF,tcp,4,4,255,1,0,2753,0
57791,20,1276,10,10,644,http,SF,tcp,7,7,105,1,0,2430,0
57792,20,1276,10,10,644,http,SF,tcp,8,8,8,1,0,797,0
57788,20,1276,10,10,644,private,S0,tcp,114,13,255,0.05,0.09,0,1
57789,20,1276,10,10,644,Z39_50,REJ,tcp,122,14,255,0.05,0.07,0,1
57793,20,1276,10,10,644,whois,S0,tcp,276,8,255,0.03,0.05,0,1
57794,20,1276,10,10,644,private,S0,tcp,121,17,255,0,0.07,0,1
57795,18,1152,10,8,644,systat,S0,tcp,131,16,255,0.02,0.07,0,1
57797,18,1152,10,8,644,uucp,RSTO,tcp,111,6,255,0.02,0.06,0,1
57796,18,1152,10,8,644,http,SF,tcp,3,16,7,1,0,2444,0
57798,18,1152,10,8,644,telnet,SF,tcp,1,1,39,0.36,0.1,3431,0
57799,18,1152,10,8,644,iso_tsap,S0,tcp,234,2,255,0.01,0.07,0,1
57800,18,1152,10,8,644,domain_u,SF,udp,144,146,255,0.76,0.01,45,0
57801,18,1152,10,8,644,private,REJ,tcp,128,17,255,0.07,0.06,0,1
57802,18,1152,10,8,644,ftp_data,SF,tcp,2,3,241,0.2,0.02,0,0
57803,20,1276,10,10,644,http,SF,tcp,6,6,6,1,0,1368,0
57804,20,1276,10,10,644,http,SF,tcp,1,1,1,1,0,1264,0
57805,20,1276,10,10,644,http,SF,tcp,4,5,255,1,0,814,0
57806,20,1276,10,10,644,http,SF,tcp,4,4,23,1,0,8892,0
57808,20,1276,10,10,644,smtp,SF,tcp,1,1,72,0.64,0.06,328,0
57809,20,1276,10,10,644,ftp_data,SF,tcp,18,18,59,0.41,0.08,0,0
57810,20,1276,10,10,644,ftp_data,SF,tcp,11,11,162,0.62,0.03,0,0
57811,20,1276,10,10,644,http,S1,tcp,1,1,108,1,0,42340,0
57813,18,1152,10,8,644,domain_u,SF,udp,184,184,255,1,0,72,0
57814,18,1152,10,8,644,http,SF,tcp,6,6,6,1,0,16070,0
57812,18,1152,10,8,644,http,SF,tcp,15,38,166,1,0,8435,0
57816,18,1152,10,8,644,other,SF,udp,5,1,255,0,0.47,0,0
57817,18,1152,10,8,644,http,SF,tcp,14,14,255,1,0,732,0
57818,18,1152,10,8,644,domain_u,SF,udp,1,2,161,0.22,0.02,0,0
57819,18,1152,10,8,644,smtp,SF,tcp,1,1,207,0.43,0.01,1428,0
57820,18,1152,10,8,644,time,RSTO,tcp,252,2,255,0.01,0.07,0,1
57824,20,1276,10,10,644,ftp_data,SF,tcp,4,3,3,1,0,2072,1
57823,20,1276,10,10,644,ftp_data,SF,tcp,6,6,182,0.24,0.03,0,0
57821,20,1276,10,10,644,private,S0,tcp,245,14,255,0.07,0.07,0,1
57822,20,1276,10,10,644,http,SF,tcp,26,29,255,1,0,1769,0
57825,20,1276,10,10,644,ftp_data,SF,tcp,2,2,196,0.29,0.02,0,0
57826,20,1276,10,10,644,http,SF,tcp,5,12,255,1,0,313,0
57827,20,1276,10,10,644,smtp,SF,tcp,1,2,3,0.67,0.67,323,0
57828,20,1276,10,10,644,http,SF,tcp,1,1,87,1,0,38544,0
57831,18,1152,10,8,644,http,SF,tcp,1,18,11,1,0,788,0
57829,18,1152,10,8,644,pop_3,RSTO,tcp,232,17,255,0.07,0.07,0,1
57830,18,1152,10,8,644,iso_tsap,S0,tcp,234,3,255,0.01,0.07,0,1
57832,18,1152,10,8,644,http,SF,tcp,36,39,255,1,0,3101,0
57833,18,1152,10,8,644,daytime,S0,tcp,277,9,255,0.04,0.05,0,1
57834,18,1152,10,8,644,private,S0,tcp,207,8,255,0.03,0.07,0,1
57835,18,1152,10,8,644,imap4,S0,tcp,212,12,255,0.05,0.08,0,1
57836,18,1152,10,8,644,http,SF,tcp,1,1,141,1,0,36668,0
57839,20,1276,10,10,644,telnet,SF,tcp,1,1,255,0,0.96,81673,0
57838,20,1276,10,10,644,ftp_data,SF,tcp,2,2,39,0.15,0.08,0,0
57837,20,1276,10,10,644,private,SF,udp,7,1,255,0.89,0.01,145,0
57840,20,1276,10,10,644,ftp_data,SF,tcp,2,2,13,0.23,0.15,0,0
57842,20,1276,10,10,644,time,S0,tcp,227,5,255,0.05,0.06,0,1
57841,20,1276,10,10,644,private,SF,udp,1,1,255,0.9,0.01,145,0
57843,20,1276,10,10,644,efs,S0,tcp,133,18,255,0.07,0.06,0,1
57844,20,1276,10,10,644,private,REJ,tcp,138,10,213,0.05,0.06,0,1
57845,18,1152,10,8,644,private,S0,tcp,282,17,255,0.02,0.08,0,1
57847,18,1152,10,8,644,private,S0,tcp,134,3,84,0.2,0.13,0,1
57846,18,1152,10,8,644,other,SF,udp,268,268,255,1,0,4,0
57848,18,1152,10,8,644,telnet,SF,tcp,1,1,255,0.01,0.02,7475,0
57849,18,1152,10,8,644,private,SF,udp,31,24,255,0.09,0.56,0,1
57850,18,1152,10,8,644,ftp_data,SF,tcp,10,10,184,0.48,0.02,0,0
57851,18,1152,10,8,644,eco_i,SF,icmp,1,11,2,1,0,0,1
57852,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.03,0.01,918,0
137,14,1316,14,0,1316,time,S0,tcp,223,1,255,0.08,0.07,0,1
57855,20,1276,10,10,644,http_443,S0,tcp,88,10,255,0.04,0.05,0,1
57853,18,1152,10,8,644,pop_2,S0,tcp,242,8,255,0.03,0.05,0,1
57854,18,1152,10,8,644,http,SF,tcp,3,3,26,1,0,5281,0
57856,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.41,105,0
57857,18,1152,10,8,644,smtp,SF,tcp,1,2,154,0.79,0.03,333,0
57858,18,1152,10,8,644,finger,S0,tcp,282,19,255,0.07,0.05,0,1
57859,18,1152,10,8,644,http,SF,tcp,9,9,255,1,0,2714,0
57860,18,1152,10,8,644,courier,REJ,tcp,144,17,255,0.07,0.06,0,1
57861,20,1276,10,10,644,echo,RSTO,tcp,232,20,255,0.08,0.08,0,1
57863,20,1276,10,10,644,domain_u,SF,udp,19,39,255,1,0.01,133,0
57862,20,1276,10,10,644,eco_i,SF,icmp,1,1,2,1,0,0,1
57864,20,1276,10,10,644,http,SF,tcp,2,3,101,1,0,2584,0
57865,20,1276,10,10,644,http,SF,tcp,1,6,13,1,0,1696,0
57866,20,1276,10,10,644,private,S0,tcp,117,16,255,0.02,0.06,0,1
57867,20,1276,10,10,644,imap4,S0,tcp,248,1,255,0.02,0.07,0,1
57868,20,1276,10,10,644,private,S0,tcp,237,15,255,0.06,0.08,0,1
57869,18,1152,10,8,644,smtp,SF,tcp,1,1,22,0.73,0.09,331,0
57871,18,1152,10,8,644,nnsp,S0,tcp,73,10,255,0.04,0.07,0,1
57870,18,1152,10,8,644,http,SF,tcp,7,7,135,1,0,3923,0
57872,18,1152,10,8,644,X11,SF,tcp,1,1,255,0.07,0.03,38492,0
57873,18,1152,10,8,644,http,SF,tcp,12,12,109,1,0,1043,0
57875,18,1152,10,8,644,domain_u,SF,udp,102,182,255,1,0,43,0
57874,18,1152,10,8,644,nnsp,S0,tcp,107,4,255,0.02,0.05,0,1
57876,18,1152,10,8,644,netbios_ssn,S0,tcp,256,24,255,0.09,0.05,0,1
57878,20,1276,10,10,644,other,REJ,tcp,511,1,255,0,1,0,1
57877,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.42,0.02,0,1
57879,20,1276,10,10,644,ftp,SF,tcp,1,1,255,0.28,0.03,769,0
57880,20,1276,10,10,644,http,SF,tcp,25,25,126,1,0,2242,0
57881,20,1276,10,10,644,http,SF,tcp,1,3,7,1,0,17087,0
57882,20,1276,10,10,644,http,SF,tcp,15,15,255,1,0,308,0
57883,20,1276,10,10,644,private,REJ,tcp,250,12,255,0.05,0.08,0,1
57884,20,1276,10,10,644,private,REJ,tcp,128,19,53,0.36,0.11,0,1
57887,18,1152,10,8,644,private,S0,tcp,163,8,255,0.03,0.05,0,1
57886,18,1152,10,8,644,imap4,S0,tcp,295,17,255,0.07,0.07,0,1
57885,18,1152,10,8,644,domain_u,SF,udp,77,157,255,1,0.01,139,0
57888,18,1152,10,8,644,http,SF,tcp,4,13,255,1,0,11766,0
57890,18,1152,10,8,644,private,REJ,tcp,1,1,36,0.03,1,0,1
57889,18,1152,10,8,644,finger,S0,tcp,39,12,255,0.13,0.06,0,1
57891,18,1152,10,8,644,domain_u,SF,udp,1,1,143,0.96,0.02,36,0
57892,18,1152,10,8,644,other,SF,udp,1,1,255,0,0.69,105,0
57894,20,1276,10,10,644,bgp,S0,tcp,253,6,255,0.02,0.08,0,1
57895,20,1276,10,10,644,private,RSTR,tcp,1,1,255,0,0.95,0,1
57893,20,1276,10,10,644,private,SH,tcp,1,1,28,0.04,0.71,0,1
57897,20,1276,10,10,644,ftp_data,SF,tcp,23,23,37,0.78,0.05,0,0
57896,20,1276,10,10,644,telnet,S0,tcp,269,18,255,0.07,0.07,0,1
57898,20,1276,10,10,644,private,SF,udp,11,11,255,0.04,0.01,0,1
57899,20,1276,10,10,644,ftp_data,SF,tcp,1,1,146,0.27,0.04,0,0
57900,20,1276,10,10,644,domain,S0,tcp,298,13,255,0.05,0.05,0,1
57903,18,1152,10,8,644,private,S0,tcp,124,5,255,0.01,0.08,0,1
57902,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.23,0.58,388,0
57901,18,1152,10,8,644,time,S0,tcp,187,5,255,0.02,0.07,0,1
57904,18,1152,10,8,644,uucp_path,S0,tcp,125,20,255,0.08,0.07,0,1
57905,18,1152,10,8,644,http,SF,tcp,38,38,255,1,0,15693,0
57906,18,1152,10,8,644,http,SF,tcp,16,16,174,1,0,1090,0
57908,18,1152,10,8,644,smtp,SF,tcp,1,2,81,0.72,0.05,362,0
57907,18,1152,10,8,644,http,SF,tcp,2,3,118,1,0,3436,0
57909,20,1276,10,10,644,domain_u,SF,udp,143,146,255,0.89,0.01,73,0
57910,20,1276,10,10,644,smtp,SF,tcp,1,2,51,0.51,0.08,332,0
57911,20,1276,10,10,644,csnet_ns,S0,tcp,259,4,255,0.02,0.06,0,1
57912,20,1276,10,10,644,eco_i,SF,icmp,1,9,2,1,0,0,1
57913,20,1276,10,10,644,http,SF,tcp,1,1,65,1,0,10416,0
57914,20,1276,10,10,644,time,SF,tcp,1,1,18,0.06,1,4,1
57915,20,1276,10,10,644,netbios_ssn,S0,tcp,236,2,255,0.01,0.08,0,1
57916,20,1276,10,10,644,http,SF,tcp,2,7,139,1,0,253,0
57920,18,1152,10,8,644,http,SF,tcp,2,2,2,1,0,3184,0
57917,18,1152,10,8,644,private,S0,tcp,79,24,255,0.09,0.05,0,1
57919,18,1152,10,8,644,hostnames,REJ,tcp,199,1,255,0,0.07,0,1
57918,18,1152,10,8,644,ntp_u,SF,udp,6,1,84,0.4,0.02,48,0
57922,18,1152,10,8,644,private,SF,udp,1,1,171,0.86,0.01,0,1
57921,18,1152,10,8,644,eco_i,SF,icmp,1,1,1,1,0,0,1
57923,18,1152,10,8,644,http,SF,tcp,19,39,255,1,0,654,0
57924,18,1152,10,8,644,http,SF,tcp,2,4,57,1,0,4399,0
57925,20,1276,10,10,644,telnet,S1,tcp,1,1,127,0.02,0.04,0,0
57926,20,1276,10,10,644,domain_u,SF,udp,1,2,147,0.9,0.01,70,0
57927,20,1276,10,10,644,ftp_data,SF,tcp,1,1,91,0.45,0.13,0,0
57928,20,1276,10,10,644,http,SF,tcp,25,25,255,1,0,13599,0
57929,20,1276,10,10,644,smtp,SF,tcp,2,1,255,0.31,0.03,333,0
57930,20,1276,10,10,644,ftp_data,SF,tcp,2,2,28,0.21,0.18,0,0
57931,20,1276,10,10,644,other,REJ,tcp,509,1,255,0,1,0,1
57932,20,1276,10,10,644,eco_i,SF,icmp,2,1,255,0.01,0.01,0,0
57933,18,1152,10,8,644,http,SF,tcp,10,16,22,1,0,1317,0
57934,18,1152,10,8,644,http,SF,tcp,5,6,255,1,0,1380,0
57935,18,1152,10,8,644,domain_u,SF,udp,2,6,157,0.97,0.02,40,0
57936,18,1152,10,8,644,ftp_data,SF,tcp,2,2,175,0.21,0.02,0,0
57937,18,1152,10,8,644,domain_u,SF,udp,79,145,255,1,0,156,0
57938,18,1152,10,8,644,ftp_data,REJ,tcp,458,4,255,0.01,0.99,0,1
57939,18,1152,10,8,644,other,SF,udp,1,1,255,0,0.66,105,0
57940,18,1152,10,8,644,sql_net,S0,tcp,103,3,255,0.08,0.07,0,1
1740,352,90736,202,150,65536,http,SF,tcp,9,9,32,1,0,250,0
57942,20,1276,10,10,644,gopher,S0,tcp,150,20,255,0,0.07,0,1
57943,20,1276,10,10,644,http,REJ,tcp,1,1,72,1,0,0,0
57941,20,1276,10,10,644,http,SF,tcp,3,3,255,1,0,4712,0
57944,20,1276,10,10,644,private,REJ,tcp,218,20,255,0.08,0.08,0,1
57946,20,1276,10,10,644,http,SF,tcp,11,11,163,1,0,715,0
57945,20,1276,10,10,644,smtp,SF,tcp,1,1,43,0.53,0.07,358,0
57947,20,1276,10,10,644,login,S0,tcp,108,1,255,0,0.06,0,1
57948,20,1276,10,10,644,private,RSTR,tcp,1,1,255,0,0.04,0,1
57952,18,1152,10,8,644,http,REJ,tcp,1,1,1,1,0,0,0
57950,18,1152,10,8,644,http,SF,tcp,14,15,81,1,0,2245,0
57949,18,1152,10,8,644,Z39_50,S0,tcp,272,22,255,0.09,0.05,0,1
57953,18,1152,10,8,644,http,SF,tcp,35,35,255,1,0,3112,0
57951,18,1152,10,8,644,private,S0,tcp,292,14,255,0.05,0.07,0,1
57954,18,1152,10,8,644,other,SF,udp,5,1,255,0,0.85,105,0
57955,18,1152,10,8,644,private,S0,tcp,236,16,255,0.01,0.08,0,1
57956,18,1152,10,8,644,private,S0,tcp,94,6,255,0.02,0.06,0,1
57957,20,1276,10,10,644,ftp_data,SF,tcp,2,2,88,0.34,0.07,0,0
57958,20,1276,10,10,644,eco_i,SF,icmp,1,1,3,1,0,0,1
57959,20,1276,10,10,644,ecr_i,SF,icmp,337,337,255,1,0,0,1
57960,20,1276,10,10,644,name,REJ,tcp,246,16,255,0.06,0.08,0,1
57961,20,1276,10,10,644,http,SF,tcp,3,3,4,1,0,6982,0
57962,20,1276,10,10,644,domain_u,SF,udp,110,112,255,0.9,0.01,76,0
57963,20,1276,10,10,644,eco_i,SF,icmp,1,2,4,1,0,0,1
57964,20,1276,10,10,644,smtp,SF,tcp,1,1,182,0.84,0.03,338,0
57966,18,1152,10,8,644,smtp,SF,tcp,1,1,102,0.42,0.03,335,0
57965,18,1152,10,8,644,http,SF,tcp,3,5,255,1,0,278,0
57967,18,1152,10,8,644,private,S0,tcp,287,17,255,0.05,0.08,0,1
57968,18,1152,10,8,644,smtp,SF,tcp,1,1,12,1,0,338,0
57969,18,1152,10,8,644,private,S0,tcp,146,15,226,0.08,0.08,0,1
57971,18,1152,10,8,644,http,SF,tcp,1,1,255,1,0,468,0
57970,18,1152,10,8,644,netstat,S0,tcp,142,21,255,0.08,0.06,0,1
57972,18,1152,10,8,644,domain_u,SF,udp,3,10,78,0.99,0.03,53,0
57975,20,1276,10,10,644,ftp_data,SF,tcp,2,2,5,1,0,0,1
57973,20,1276,10,10,644,auth,S0,tcp,272,8,255,0.03,0.08,0,1
57976,20,1276,10,10,644,other,SF,udp,5,2,255,0.02,0.58,105,0
57974,20,1276,10,10,644,courier,REJ,tcp,108,9,255,0.04,0.06,0,1
57977,20,1276,10,10,644,private,S0,tcp,204,1,255,0.08,0.08,0,1
57978,20,1276,10,10,644,private,S0,tcp,145,3,255,0.01,0.08,0,1
57980,20,1276,10,10,644,ftp_data,SF,tcp,1,1,3,1,0,0,1
57979,20,1276,10,10,644,http,SF,tcp,4,13,70,1,0,1569,0
57982,18,1152,10,8,644,http,SF,tcp,9,9,255,1,0,1718,0
57981,18,1152,10,8,644,private,SF,udp,23,23,255,0.48,0.52,0,1
57984,18,1152,10,8,644,telnet,S0,tcp,31,17,231,0.25,0.02,0,1
57983,18,1152,10,8,644,finger,SF,tcp,1,1,113,0.02,0.04,138,0
57986,18,1152,10,8,644,http,SF,tcp,14,14,33,1,0,603,0
57985,18,1152,10,8,644,http,SF,tcp,6,6,107,1,0,2224,0
57987,18,1152,10,8,644,http,SF,tcp,1,1,35,1,0,36749,0
57988,18,1152,10,8,644,http,SF,tcp,2,3,138,1,0,8314,1
57989,20,1276,10,10,644,http,REJ,tcp,1,1,253,0.83,0.02,0,0
57990,20,1276,10,10,644,http,SF,tcp,3,3,3,1,0,6560,0
57991,20,1276,10,10,644,sql_net,S0,tcp,246,9,255,0.04,0.08,0,1
57992,20,1276,10,10,644,smtp,SF,tcp,1,1,255,0.02,0.71,332,0
57993,20,1276,10,10,644,domain_u,SF,udp,25,25,255,1,0.01,117,0
57994,20,1276,10,10,644,http,SF,tcp,12,12,85,1,0,1478,0
57996,20,1276,10,10,644,http,SF,tcp,1,2,214,1,0,1682,0
57995,20,1276,10,10,644,domain_u,SF,udp,153,219,255,0.9,0.02,127,0
57998,18,1152,10,8,644,whois,S0,tcp,215,8,255,0.03,0.07,0,1
57997,18,1152,10,8,644,eco_i,SF,icmp,1,30,2,1,0,0,1
57999,18,1152,10,8,644,private,S0,tcp,190,1,255,0.04,0.09,0,1
58000,18,1152,10,8,644,ftp_data,SF,tcp,11,11,255,0.08,0.06,0,0
58003,18,1152,10,8,644,private,S0,tcp,225,13,255,0.05,0.06,0,1
58002,18,1152,10,8,644,http,SF,tcp,2,3,255,1,0,383,0
58001,18,1152,10,8,644,private,REJ,tcp,511,1,255,0,1,0,1
58004,18,1152,10,8,644,pop_3,SF,tcp,4,1,194,0.02,0.04,2591,0
58006,20,1276,10,10,644,http,SF,tcp,3,4,7,1,0,519,0
58007,20,1276,10,10,644,domain,REJ,tcp,280,20,255,0.08,0.08,0,1
58005,20,1276,10,10,644,finger,S0,tcp,43,11,255,0.23,0.04,0,1
58008,20,1276,10,10,644,http,SF,tcp,4,4,36,1,0,283,0
58010,20,1276,10,10,644,smtp,SF,tcp,1,1,10,1,0,330,0
58009,20,1276,10,10,644,ftp_data,SF,tcp,20,20,40,0.8,0.05,0,0
58011,20,1276,10,10,644,telnet,S0,tcp,16,3,255,0.09,0.06,0,1
58012,20,1276,10,10,644,ftp_data,SF,tcp,2,2,4,1,0,0,1
58013,18,1152,10,8,644,http,SF,tcp,1,1,5,1,0,4948,0
58015,18,1152,10,8,644,http,SF,tcp,1,1,255,1,0,394,0
58016,18,1152,10,8,644,http,REJ,tcp,1,1,5,1,0,0,0
58014,18,1152,10,8,644,domain_u,SF,udp,1,8,255,0.09,0.04,0,0
58017,18,1152,10,8,644,eco_i,SF,icmp,1,31,1,1,0,0,1
58018,18,1152,10,8,644,http,SF,tcp,2,2,46,1,0,504,0
58020,18,1152,10,8,644,ecr_i,SF,icmp,1,1,3,1,0,0,0
58019,18,1152,10,8,644,other,SF,udp,1,1,255,0,0.77,105,0
58024,20,1276,10,10,644,http,S0,tcp,1,1,10,1,0,0,0
58022,20,1276,10,10,644,courier,S0,tcp,115,13,255,0.05,0.05,0,1
58023,20,1276,10,10,644,netbios_ns,S0,tcp,106,15,255,0.06,0.05,0,1
58021,20,1276,10,10,644,domain_u,SF,udp,129,131,255,0.9,0.01,83,0
58026,20,1276,10,10,644,smtp,SF,tcp,1,1,1,1,0,329,0
58025,20,1276,10,10,644,http,REJ,tcp,1,1,29,1,0,0,0
58027,20,1276,10,10,644,private,S0,tcp,113,3,255,0.04,0.06,0,1
58028,20,1276,10,10,644,mtp,S0,tcp,252,11,255,0.08,0.07,0,1
58030,20,1276,10,10,644,private,S0,tcp,298,19,255,0.05,0.07,0,1
58032,20,1276,10,10,644,http,SF,tcp,14,14,51,1,0,3571,0
58031,20,1276,10,10,644,netbios_ns,REJ,tcp,233,9,255,0.04,0.06,0,1
58029,20,1276,10,10,644,http,SF,tcp,3,3,24,1,0,3057,0
58033,20,1276,10,10,644,http,SF,tcp,1,1,4,1,0,171,0
58034,20,1276,10,10,644,domain_u,SF,udp,73,153,255,0.94,0.01,128,0
58035,20,1276,10,10,644,ctf,S0,tcp,219,17,255,0.07,0.07,0,1
58036,20,1276,10,10,644,http,SF,tcp,7,7,19,1,0,5285,0
58040,20,1276,10,10,644,domain_u,SF,udp,2,37,255,0.81,0.01,113,0
58038,20,1276,10,10,644,bgp,S0,tcp,297,25,255,0.1,0.05,0,1
58039,20,1276,10,10,644,http,SF,tcp,2,6,34,1,0,16641,0
58037,20,1276,10,10,644,ecr_i,SF,icmp,186,186,255,1,0,0,1
58043,20,1276,10,10,644,private,REJ,tcp,289,18,255,0.13,0.07,0,1
58042,20,1276,10,10,644,urp_i,SF,icmp,32,2,255,0.06,0.01,0,0
58041,20,1276,10,10,644,ssh,S0,tcp,229,5,255,0.06,0.06,0,1
58044,20,1276,10,10,644,domain_u,SF,udp,76,76,255,0.99,0.01,46,0
58047,20,1276,10,10,644,http,SF,tcp,33,40,255,1,0,290,0
58045,20,1276,10,10,644,smtp,SF,tcp,1,2,103,0.95,0.02,407,0
58046,20,1276,10,10,644,http,SF,tcp,8,8,30,1,0,1531,0
58048,20,1276,10,10,644,private,S0,tcp,103,6,255,0.02,0.05,0,1
58049,20,1276,10,10,644,finger,S0,tcp,8,2,88,0.25,0.05,0,1
58050,20,1276,10,10,644,domain_u,SF,udp,123,125,255,0.9,0.01,78,0
58051,20,1276,10,10,644,smtp,SF,tcp,1,1,145,0.54,0.05,334,0
58052,20,1276,10,10,644,domain_u,SF,udp,187,187,255,0.81,0.01,87,0
58054,18,1152,10,8,644,http,SF,tcp,8,9,255,1,0,921,0
58053,18,1152,10,8,644,http,SF,tcp,14,15,93,1,0,913,0
58056,18,1152,10,8,644,private,RSTR,tcp,2,2,255,0.01,0.74,0,1
58055,18,1152,10,8,644,smtp,SF,tcp,1,2,27,0.96,0.07,327,0
58057,18,1152,10,8,644,domain_u,SF,udp,66,146,255,1,0,149,0
58058,18,1152,10,8,644,ldap,REJ,tcp,150,20,255,0.08,0.06,0,1
58059,18,1152,10,8,644,sql_net,REJ,tcp,175,12,255,0.05,0.07,0,1
58060,18,1152,10,8,644,http,SF,tcp,2,2,40,1,0,1856,0
58061,20,1276,10,10,644,netbios_ns,S0,tcp,127,22,255,0.09,0.05,0,1
58062,20,1276,10,10,644,private,S0,tcp,219,6,255,0.02,0.08,0,1
58063,20,1276,10,10,644,http,SF,tcp,8,19,36,1,0,2102,0
58064,20,1276,10,10,644,finger,RSTO,tcp,272,6,255,0.02,0.07,0,1
58065,20,1276,10,10,644,smtp,SF,tcp,3,4,98,0.79,0.04,333,0
